Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3,featids,featids_conv,orientations_0,orientations_1,orientations_2,orientations_3,orientations_4,phases_conv,rvec_0,rvec_1,rvec_2,rvec_3,rvec_comp1,rvec_comp2,rvec_comp3,E11_shape,E11_loc,E11_scale,E12_shape,E12_loc,E12_scale,E13_shape,E13_loc,E13_scale,E22_shape,E22_loc,E22_scale,E23_shape,E23_loc,E23_scale,E33_shape,E33_loc,E33_scale,S11_shape,S11_loc,S11_scale,S12_shape,S12_loc,S12_scale,S13_shape,S13_loc,S13_scale,S22_shape,S22_loc,S22_scale,S23_shape,S23_loc,S23_scale,S33_shape,S33_loc,S33_scale
128,0.79557115,0.63711637,-0.59584922,-0.018501643,-0.70640332,0.38159636,1.8903307,2.8853521,4.542294,8.3202677,6.6193652,5.3009787,65.055969,23.003731,33.824627,12.597918,1.1065521,1.2773606,1.0444703,0,67,15,0.45970842,1,1,1046.875,1046.875,1046.875,128,128,128,1.561464626635342,0.048484850504983,1.85117941275189,1,1,-0.64462888,-0.020016294,-0.76423359,2.4222691,1.561464626635342,0.048484850504983,1.85117941275189,0.5246446021232265,-0.04913395100435844,0.0038256740518503862,-0.6320015747695322,0.0022621714028985347,0.007589440968505675,-0.6210340949438229,0.0035707117540078343,0.012521846345064093,-0.7363460238238699,0.019240387675608213,0.004223582297816808,-0.8313418946775515,0.0022584725870668128,0.008450621029408533,0.3913531444043704,-0.04911993466737452,0.0038511990944904567,-4.234982798111542,-94.2924570348211,0.5804958144116794,0.015449964854961386,-12.461088598284793,21.077764690187358,-0.0569812984375814,-75.54240535858337,22.644472286629785,0.5868880767320961,1274.5791869458703,66.37569396028837,0.2576761716098569,-44.380023495495514,52.94748680534426,0.6348633058747409,67.65256738588248,109.32499784817172
129,0.12260818,0.098211199,0.61668396,-0.17856885,-0.51868016,0.56461042,1.7018008,0.052912071,2.9761391,42.244877,5.1795673,4.1489201,18.75,25.13587,68.342392,14.002419,3.6027629,1.3942525,4.1664715,0,92,13,0.0077194166,1,1,1437.5,1437.5,1437.5,129,129,129,-1.092228930182387,0.3162691020708372,0.9186512062234442,1,1,0.74717188,-0.21635334,-0.62843084,1.4618175,-1.092228930182387,0.3162691020708372,0.9186512062234442,0.564403171151268,-0.04396297675536106,0.004054368776710076,1.0691882544282674,-0.0018045831099870735,0.008036380637347393,-0.7013847472312889,-0.012328013327918233,0.005527987965535573,-0.7366942525802609,0.020573618869382387,0.008327683467069306,0.22923900538809344,0.003105691067968917,0.004494089257782617,0.16456448555252967,-0.05689633580670172,0.003125054947629928,5.247404673127592,335.2987344447748,0.47177083062898273,6.521248362346078,88.45700222632095,3.091552820235747,-4.437319998986208,-88.89052907230476,1.37179502627207,-5.670131256681261,1183.0212607546814,1.40202303383712,0.0899122891127011,-13.024865693363225,27.308826934524213,0.2027910198179581,-23.881889485402603,72.8055883622256
130,0.80465287,0.63009357,0.056599706,-0.59160304,-0.75129938,0.28696963,0.42058653,0.72860092,6.2471962,8.4237719,6.7782125,5.3077645,8.097826,7.0471015,13.025362,12.722043,2.8721116,1.2728008,5.8229413,0,69,10,0.44180959,1,1,1078.125,1078.125,1078.125,130,130,130,-0.197232359270501,2.061552383596464,2.618044739072232,1,1,0.059084833,-0.61757857,-0.7842868,3.3381217,-0.197232359270501,2.061552383596464,2.618044739072232,0.980428955873906,-0.04675887732241022,0.007183560843080982,-0.16961557189491538,-0.00391987814030169,0.0025198562693086934,1.5360398276346232,0.020386019230505197,0.012840656684471648,0.24957564882088523,0.013154742775355832,0.0035857934894777373,0.3410447879223997,0.00341141783142659,0.005060609976504369,-0.8363698003400623,-0.04513152754122211,0.005596202657391474,0.38454854901056423,-137.399616314622,270.45113020504175,0.14005910115477305,-49.469405692138125,59.72531569771205,0.4295624022238306,-138.6770533145255,86.43203545308273,8.530588112256162,1579.6969366318272,2.39081135683646,-0.1508339396968179,-102.7546170704787,53.048377218555345,6.582138831980528,310.3164175814991,0.8646456758779262
131,0.65076798,0.13574468,0.75029832,-0.61429209,0.10361033,0.22127503,1.5758871,1.5898188,1.7890903,26.725107,17.391844,3.6277909,39.648876,9.3679771,17.991573,13.848535,2.0176144,2.6479328,3.3897305,0,89,12,0.00029584285,1,1,1390.625,1390.625,1390.625,131,131,131,-3.390795164813909,2.776147121219026,-0.4682423018013537,1,1,0.7693699,-0.62990654,0.10624397,4.4072366,-3.390795164813909,2.776147121219026,-0.4682423018013537,0.8257307318726503,-0.039364575559040466,0.008383196977477594,0.12051655272171052,-0.004739223150244481,0.0030722276903450566,0.26589556508397993,-0.011193107252368044,0.0049690170773482685,-0.2707605388415717,-0.000325437478685182,0.006583032747266215,0.2272578624955433,-0.002763842676116098,0.0047353199108517655,0.5916149965807009,-0.0441149903302766,0.00656134549165539,0.22211483489591752,-89.60830017420454,150.2781890390085,0.07020166938502256,-11.451898410598353,62.99336710782643,0.1819663491851221,-27.721424667683248,60.52535726678569,5.935066163316197,1432.4663261124263,5.320038329818564,0.5498156744934157,16.51222502516344,58.239814294242315,6.553968350826226,265.34243051674184,6.51621410641596
132,0.89922261,0.69660032,-0.18588512,-0.34253407,-0.72325903,0.57009959,2.044919,2.253274,1.606382,8.4362612,7.5860767,5.8767018,5.4166665,24.136906,18.303572,13.584185,1.9768624,0.80065835,6.1128612,0,84,14,0.40137449,1,1,1312.5,1312.5,1312.5,132,132,132,0.3260572331944331,0.6008319029212998,1.268653667846138,1,1,-0.22625443,-0.41692337,-0.8803317,1.4411087,0.3260572331944331,0.6008319029212998,1.268653667846138,-0.8354812016214621,-0.04382486662524969,0.0059221274062362765,-0.6361342107711103,-0.005891956343130937,0.0027730922750095746,0.46505161402785156,0.013045583183331277,0.004324156848329878,0.9631916267608098,0.022428076264202304,0.011901860691113144,1.0661341377271372,-0.0019788948793902483,0.009975374552459493,0.280506694806147,-0.056488329887315614,0.005040617300861193,7.392588418539431,238.9239382114274,6.089731857837114,0.5843393103666398,72.98743101105,58.8041617708422,-5.8414031387002865,-214.76374986051542,0.5071563954741221,6.963484494720586,1600.5357165213813,4.2378616171036985,7.259116198125919,84.06897872678189,2.418717723188929,-4.686962924545631,-133.36521520954034,1.9835571778091254
133,0.84923756,0.76795,0.68944186,0.33373731,0.57130504,0.29478785,3.0042796,1.8559781,1.741933,9.6137667,8.1643724,7.3828926,48.398148,58.712963,21.861111,15.911767,6.0982885,2.2655697,5.3803921,0,135,19,0.49557719,1,0,2109.375,2109.375,2109.375,133,133,133,2.33609986521715,0.8765105856460451,-0.6046683563776831,1,1,-0.9099285,-0.34140748,0.23552288,2.5673444,2.33609986521715,0.8765105856460451,-0.6046683563776831,1.0246438799781212,-0.04218799091311695,0.009174510589649555,1.0571692445560328,-0.0030289903489684493,0.010313764239324563,0.49863758239658196,-0.011886791771305052,0.00698814583573622,0.2946633021386511,0.009774076452060711,0.008346147759608749,0.6141262044699587,-0.01279763677246042,0.007947067986118031,0.5951164282139894,-0.04815880160028683,0.0063208829593364236,5.112727912343114,92.35788388319313,14.914165357548871,0.4971711397824502,-9.535807374408915,62.99133358379761,0.46383358255962936,-103.85117455879677,87.60932141951966,6.964625317183051,1253.698936025483,6.16762127690653,0.4580056930673073,-65.21644304302886,73.86467650902048,0.44892657797433244,-80.24888057378178,69.85147855928467
134,0.81801248,0.72641814,0.31306151,0.43785968,0.13626711,0.83168662,4.3407998,1.9116881,2.7534921,7.8571682,6.4272614,5.7075896,39.659092,22.916666,54.469696,12.534926,2.3842366,1.1489385,0.71556258,0,66,12,0.45462453,1,0,1031.25,1031.25,1031.25,134,134,134,20.80691002864182,22.95003515098529,47.84726725243058,1,1,-0.36503392,-0.40263265,-0.8394267,56.999935,20.80691002864182,22.95003515098529,47.84726725243058,1.001024164742872,-0.04974473147778217,0.007480424826861256,0.2811420480505442,-0.004487325546632864,0.0043916926276246025,0.2542072643119928,-0.007321175625455034,0.00577991078193014,-0.7360712807816161,0.019264232837288682,0.0038781034729444483,0.48911829272868157,0.0009401920696652151,0.004217350488410192,0.5055638551830023,-0.04845620212707735,0.0037605345206797127,5.880262955347925,188.03900015752413,3.097074769668839,6.068063920189779,104.10333392516651,5.7917611517422625,0.4298984532887601,-57.843993795514336,61.144770506423654,8.135642321044152,1337.6053001172395,1.9151292485549567,0.40601182841812467,-10.913018720625875,50.90069452989939,0.47288466685094654,-31.02464049830786,71.13795721526546
135,0.20326003,0.15406433,0.44121665,0.29083362,-0.83304232,0.16365895,1.5677434,2.6357491,3.1483159,33.107708,6.7294736,5.1007166,44.551525,13.36832,39.704197,15.753036,5.1011901,1.1135406,3.9356108,0,131,14,0.014699714,1,1,2046.875,2046.875,2046.875,135,135,135,-2.695951064961491,-1.777070781240127,5.090110243203981,1,1,0.44724685,0.29480851,-0.8444277,6.0278816,-2.695951064961491,-1.777070781240127,5.090110243203981,0.2582821148996851,-0.04287399148596546,0.003382401384848426,0.23385484475540358,-0.0009190918324195531,0.004248974865925605,0.48102500611443355,0.00343451992163839,0.00504611107306935,1.8369491511138518,-0.4367575312006574,0.8671574376905156,0.982053595027672,-0.004959995685899416,0.009616576569760518,0.3195510168832044,-0.05914245806353485,0.006189078748682252,7.363449036184138,357.10866011991646,4.754136352723162,6.357786669672581,132.6572911498616,6.239715260642009,0.16938204127427503,-87.210171511483,60.79978081001819,-3.6572797818369973,969.6763169125029,7.409559790124636,0.06402733776689613,24.00319215333854,38.06642270211682,0.21299770198688328,-94.89567937307926,112.16454654892758
136,0.13507812,0.1288691,0.83106863,0.45402345,0.25137156,0.19999966,0.012547218,2.8641756,3.1484444,44.777905,6.0485153,5.7704883,43.040123,7.1604939,40.987656,16.908775,2.742877,2.4875405,1.7428612,0,162,17,0.0086418465,1,1,2531.25,2531.25,2531.25,136,136,136,-4.155351257265238,-2.270121470828883,-1.256860153966841,1,1,0.84820592,0.46338573,0.25655502,4.8989887,-4.155351257265238,-2.270121470828883,-1.256860153966841,0.28566263892745847,-0.05184426055118922,0.004859745697001514,1.0663298503957748,-0.0020199333196839185,0.009977608230507456,-0.5082716406851919,-0.01745853552459163,0.009114271467959241,0.9582365600462253,0.027863535858064968,0.015251441423469706,1.068611720551809,-0.004786974553104204,0.01165963418755632,0.43742748316211005,-0.05451330799080818,0.0062663409114411366,0.1999477371025174,-36.87308161092582,60.91085951121177,5.220196145235325,75.88961469836943,7.3474537499702315,0.22262577516081794,-17.163392358841094,39.84159701874938,0.20795688942733892,1213.8732900539658,69.25123804075879,0.35975532718194575,-58.73022156305788,62.218766843441784,0.2688381486120367,30.69048935566584,110.04322758519072
137,0.55670768,0.50015903,-0.31614989,-0.36256677,0.078426845,0.87318027,4.3515162,1.3399695,5.2185574,7.7198997,4.2977276,3.8611777,62.05357,19.464285,43.30357,9.4187479,1.4020358,1.4479954,3.8041382,0,28,9,0.36024296,1,0,437.5,437.5,437.5,137,137,137,-0.372191965905813,0.9603220556629282,-0.597400270766606,1,1,0.31259727,-0.80655706,0.50174564,1.1906437,-0.372191965905813,0.9603220556629282,-0.597400270766606,-0.8460246506407868,-0.054362576623340604,0.0024761144035317013,0.5955069087529752,-0.0010817036862103575,0.0034169015414365006,1.0338734659033635,-0.0007313429245412086,0.01048755653094172,-0.7224498219686312,0.012397380498737016,0.002510042930619013,0.5666892827434565,0.004272673384268628,0.004409807244593646,0.5873689712370769,-0.03731888536094527,0.0025808679839848803,-5.590834904775733,-122.18055548023577,1.8762580162010751,0.5152895341502106,39.378963627508085,42.86850882219408,0.840352804685012,3.0136920520936092,42.52346109247701,0.35401280381904343,1137.0000217197585,96.56973068422576,0.23168790750190915,-40.467269889799994,28.303024353462952,8.136706634031345,30.25741503581457,1.4017589806717141
138,0.99015993,0.75099212,-0.14862038,-0.018778296,-0.85856205,0.49033719,6.1286988,1.2701842,3.8717597,8.8738604,8.786541,6.6641989,34.623985,24.827236,34.766262,15.425605,3.2936525,1.4904995,1.4543794,0,123,15,0.53677237,1,0,1921.875,1921.875,1921.875,138,138,138,-0.7772351930722046,-1.019945514006132,-0.9649774196078412,1,1,0.48430195,0.63553685,0.60128576,1.6048566,-0.7772351930722046,-1.019945514006132,-0.9649774196078412,1.0201711320583398,-0.044268871117650876,0.007257406758256306,0.4130657428207728,-0.001528240765281201,0.003338092491688706,0.13185026158840418,-0.005311252427990335,0.004149265935577191,0.035058860191372984,0.013963331287190597,0.0036343231369386836,-0.5384295397726797,-0.008250421707650824,0.004215758001019091,1.0238307201245465,-0.04610183847631015,0.008785046530686444,0.18300523083556963,36.1056122455535,95.40899912228826,-3.7427564938586375,-142.77640066016693,1.5994866672599295,0.23216656846413042,12.894626273083198,31.75697797172444,-4.029866810968995,1217.9893160365827,2.924845059977293,4.708710823407435,85.43467997854096,4.831419928509872,-4.604411751567879,-155.74079989464093,0.6832171448513966
139,0.19469866,0.11247865,-0.25205678,-0.56378782,-0.13618612,0.77463794,0.65221649,1.5621725,1.6025915,36.789375,7.1628423,4.1380196,28.376167,43.259346,17.885513,14.725445,1.3244033,1.3312918,5.3068376,0,107,18,0.0065700482,1,1,1671.875,1671.875,1671.875,139,139,139,0.3253865568101322,0.7278081345100453,0.17580616386378,1,1,-0.39856866,-0.89149815,-0.21534641,0.81638771,0.3253865568101322,0.7278081345100453,0.17580616386378,0.8884461683743818,-0.048576334283110506,0.023052629255051714,-0.76650514201306,0.0038904245294078222,0.014039167861075858,1.0664241281608282,-0.0009198307503653269,0.026459006120616746,-0.9627577163105082,-0.015630248988973326,0.010647749818578184,0.19542480512873964,-0.0017467917648189937,0.009326257131047764,1.0029076807366737,-0.0358410967810182,0.009963202602554379,8.270872955252345,510.8946186717842,4.046618287590698,9.643172434345908,671.6715061445675,1.7080358801713247,0.06999579646900375,43.92920101378243,68.75546802991194,0.5376786406641823,672.8233130278932,476.45460262620765,0.395238371277185,-98.0457992136346,129.71688955928224,20.324497245563677,989.6456721804661,42.09666411305109
140,0.20280853,0.18231492,-0.19861707,-0.83225685,0.5098483,0.089188002,2.7964098,1.5575716,1.6010448,31.289789,6.3458362,5.7045951,50.659451,55.167324,12.805119,15.59104,6.2220964,2.0535281,3.5490377,0,127,15,0.01279659,1,1,1984.375,1984.375,1984.375,140,140,140,2.226948287457844,9.331488365914993,-5.716556218304504,1,1,-0.19941176,-0.83558679,0.51188821,11.167587,2.226948287457844,9.331488365914993,-5.716556218304504,0.7719967116250963,-0.04390453123831865,0.007823514287494938,1.0287442314651463,-0.003919351884359068,0.012898769518045318,0.4775059175991573,-0.0029070525800973758,0.004323046673862701,-0.008532033130002833,-0.0023214180552085053,0.007944289240471813,1.060604496798949,-0.003832215624820682,0.01200931341011536,-0.8271079857748483,-0.038341937739928826,0.007025700658367651,0.39009783622584027,-149.51708474806878,204.2997508324337,0.4528229089611252,-151.36857631808238,116.30583459207273,0.49030985527902826,-88.83311333380777,107.10122365468297,0.28652324241382243,1015.9989944262479,154.67333195388608,0.21894591200256686,-60.96895135949147,46.89837436118654,-5.208548935800906,-274.6327997591815,0.6791421633923321
141,0.15095732,0.10563478,0.7079004,-0.5188446,0.16076081,0.45147896,2.0965607,3.0605791,0.51604009,40.079494,6.050293,4.2337885,58.592106,22.986841,64.828949,14.152995,2.1670258,2.1420004,3.4320047,0,95,16,0.0048993668,1,1,1484.375,1484.375,1484.375,141,141,141,-1.56795885607378,1.149211118761976,-0.3560759941022056,1,1,0.7933597,-0.58148068,0.18016821,1.976353,-1.56795885607378,1.149211118761976,-0.3560759941022056,1.0312245044379185,-0.04224745692032903,0.007547306227656,0.02711275216494402,-0.013462263640536733,0.00402003281171152,-0.7842257308232197,-0.0264751879083336,0.0068904698896177455,0.9624788321934308,0.02064995230871291,0.01408766196781721,-0.732626425986781,0.0023377401466124857,0.008038128863870349,0.3169479977958404,-0.05460159831338831,0.004278290754089523,0.4998988390363821,-18.840701563689542,100.30627935761316,7.33146855698876,152.2775510408132,1.801480823134051,-0.0005239450017435757,59.27327862147443,71.91874360795597,0.4136411380880698,1204.1746297736436,132.3056441382601,0.19788356042080468,-48.38292080404,70.96894655423881,0.6035135678493891,-70.81664366735217,251.70850179728092
142,0.8083759,0.66586179,-0.8478803,-0.31812683,0.21946253,0.36294696,5.326088,0.53715593,0.030445781,10.172419,8.2231379,6.7734246,33.612206,44.379921,30.482283,15.59104,3.1457753,2.443939,0.78053272,0,127,22,0.40862513,1,0,1984.375,1984.375,1984.375,142,142,142,-2.721706747416675,-6.655788511337363,-2.416546061916563,1,1,0.35878175,0.87738162,0.31855476,7.5859675,-2.721706747416675,-6.655788511337363,-2.416546061916563,-0.8348258930751238,-0.05166322736908582,0.006281929159820034,1.0588419482796434,-0.001068590157643821,0.0141123557731536,0.2482755261853299,0.000856063716623755,0.005522714820056102,-0.7507148916112687,0.01679731607860204,0.0077496876099901624,0.5391952711186527,0.003976411409847428,0.006243227160325417,0.6716685101738042,-0.04810195559749686,0.009469371584936263,0.13666228943418776,4.509055867020933,101.66644903074057,6.2022390775069365,115.81393940234466,3.4175614832891643,0.4499633783687179,22.219106519811383,56.26507925188446,0.33350149815144525,1160.3701994457851,201.42247515851716,-2.9925951344677095,-193.8165962618982,0.2634179687585092,0.2214032062977067,158.22605020748597,101.32227967205114
143,0.69815165,0.50564891,-0.90538573,0.27519688,0.32216397,0.027454425,3.6525338,1.9968047,2.4410024,11.171993,7.7997456,5.649106,32.657562,33.140755,18.792017,15.256543,4.5521765,1.2300031,5.9227037,0,119,12,0.59626353,1,0,1859.375,1859.375,1859.375,143,143,143,1.091104204976318,-0.891873348323081,-1.726256109993713,1,1,-0.48962879,0.40022472,0.77465075,2.2284315,1.091104204976318,-0.891873348323081,-1.726256109993713,-0.02714278424367573,-0.05105984958832804,0.006827463143986985,0.466689081737222,-0.008218140499914999,0.012956461070915984,0.9590818122080226,0.008506932561622143,0.027214169114498456,0.016291649820894823,0.019284529610275054,0.023085416560130363,-0.4149330953776398,0.004260375929503141,0.01847655899766612,0.7619632542621085,-0.06074507792359567,0.025022765711206617,0.2316604874323689,-277.4849044247625,650.2372636508389,0.5707850373153065,-91.36269104575226,117.80287653798578,-0.09712768061001076,-175.29600892724022,71.59772272380229,0.1747769010964602,1247.9621511497003,484.5847934847135,0.04728691285273369,-1.5655396925867007,140.8147174391853,-5.493424928278017,-371.93655824912537,0.819327206904243
144,0.52861732,0.1505167,-0.28776458,-0.24564676,-0.37154952,0.84782082,1.5470181,1.5698621,1.7133325,30.760588,16.260578,4.629982,48.677006,63.877739,22.582117,15.989959,1.1196344,0.77603221,5.989615,0,137,15,0.00052324944,1,1,2140.625,2140.625,2140.625,144,144,144,0.3394167813614644,0.289739020014288,0.4382406073287655,1,1,-0.54266256,-0.46323732,-0.70066297,0.62546563,0.3394167813614644,0.289739020014288,0.4382406073287655,0.8276043451208386,-0.039276924556424064,0.009436520148533516,1.0119765352781045,-0.0004210084719177723,0.008140037854746313,0.13653769280707306,-0.0043978243192525305,0.004224634405918813,-0.8625455045655941,-0.0030931537216815092,0.0040884846325161955,0.21418531005637326,0.0003298487735112527,0.002154436758447527,0.7586848060079956,-0.04253315590450431,0.006031831716945512,10.438784239335183,310.082943440763,0.775148200230175,6.294226699071455,41.07974729530287,4.776894492703148,2.1553138998783288,125.91790401901028,0.19082283046650303,-4.193182976818606,1032.5010954200186,3.3851589772738637,0.37495784950817124,-73.82251535047945,52.91834088759525,0.23437687947432817,4.22164950699192,75.00167981482593
145,0.83304513,0.54284918,0.070690371,-0.55704403,0.56029731,0.60891026,0.20386274,1.4058814,1.4057544,10.835629,9.0265684,5.882113,28.074818,17.381388,53.76825,15.989959,5.7304525,2.9787219,3.3068948,0,137,17,0.55297941,1,0,2140.625,2140.625,2140.625,145,145,145,-22.36281570685242,-59.58943895083212,5.09748163059669,1,1,0.35023308,0.93325424,-0.079833716,63.851238,-22.36281570685242,-59.58943895083212,5.09748163059669,0.45683407254298225,-0.039322897247224306,0.00457844681181924,0.39746221468808396,7.205655801127186e-05,0.005341000643219583,0.1017047568049608,-0.012069863243862802,0.0058920060868748285,0.9615496637979202,0.02155795387402252,0.010904043520270768,0.9620787761901459,0.004945968444007399,0.013877049585912182,0.33514214698937383,-0.060349699161310055,0.006418571126920949,0.455135860914646,-89.52869924332569,107.43055773275066,0.1570950792171157,-51.05864174055264,35.50236679060421,-3.146440127225545,-48.53640911629493,2.0313289732964392,0.43810338916696956,1225.1428189246944,125.87161720677028,0.14853246943999082,-53.02742998616722,46.647368346028905,0.4614564512258975,134.83505493050228,151.4541782934307
146,0.91833472,0.73146385,-0.34196928,-0.27741516,-0.88151109,0.17039955,3.8389976,2.0400424,0.16745597,9.2294025,8.4756804,6.7509737,17.01,12.15,64.230003,15.508763,2.0613976,0.91196185,0.69829738,0,125,16,0.53657955,1,1,1953.125,1953.125,1953.125,146,146,146,2.006867049257551,1.628027322357468,5.173200196246057,1,1,-0.3470448,-0.28153256,-0.89459449,5.782732,2.006867049257551,1.628027322357468,5.173200196246057,1.003530621719642,-0.04367745056501098,0.008369474051005046,-0.029615038682518167,-0.004867493185215837,0.004972227148071577,1.0618660322541582,-0.0008052780100171551,0.01222722172094248,0.4748029124616216,0.020861047144752065,0.0041628221144495384,0.16777775412144724,0.0016505480686573608,0.004275946518025533,1.0025276288433818,-0.0536088917221757,0.007509147204950598,7.204478866344586,184.27049299131022,2.7355190747198392,0.13571970644878,21.202807576653353,37.17311306320241,6.234260163730699,155.1893530879688,6.427191264597273,7.712409667507504,1410.8969918117589,0.4419842250190278,5.463186710759997,127.59693510525207,9.428776789421214,5.895784791373295,221.37294006936747,1.8503326899488934
147,0.98190188,0.63845676,-0.17512198,-0.39717185,-0.62706524,0.64681983,4.4909081,0.69407922,3.4581845,9.7268867,9.550848,6.210197,49.127697,62.131294,64.973022,16.067392,1.9254091,0.89800227,5.8975606,0,139,13,0.58630717,1,1,2171.875,2171.875,2171.875,147,147,147,0.2707430479577226,0.6140377673017952,0.9694588445553904,1,1,-0.22962517,-0.52078354,-0.82222664,1.1790652,0.2707430479577226,0.6140377673017952,0.9694588445553904,0.1392192560113808,-0.055379498164792026,0.0026465700429267333,1.070233460797482,-0.00013888903774460158,0.011862215144778079,0.34345679821262953,0.009711002690781595,0.0042686426428310996,1.727951704013574,-0.33971474328726065,0.6380839868823305,-0.5539689691835545,-0.006781395050263946,0.002463381496527095,1.0372506674358375,-0.04274434977868365,0.005447142395492124,-0.5687814997250591,-21.43126182134509,90.74185455759397,0.15897840400203556,-50.417452754614764,60.66720494466982,5.544355445103353,110.79001144210433,2.967630433874384,-4.077697958191296,1037.5264592589392,3.6905385076278234,0.6217357870164717,83.31447087218363,63.64415102418284,0.5350629381751877,-132.25020053499907,98.2141287370625
148,0.13827337,0.10652992,0.84301662,0.36110702,-0.2059875,0.34131187,5.2139068,1.5681262,4.6886897,42.431358,5.8671269,4.5202093,66.057693,35.28846,23.384615,15.712849,4.0892997,2.3214962,3.2798886,0,130,17,0.014860163,1,1,2031.25,2031.25,2031.25,148,148,148,-2.46993082749276,-1.057997306869794,0.6035170200343387,1,1,0.89687383,0.38417679,-0.21914728,2.7539334,-2.46993082749276,-1.057997306869794,0.6035170200343387,0.48635259638338774,-0.052810641887112666,0.006573892609557936,0.25437385868663354,-0.006521760708956315,0.005343363724999092,0.9629565561422606,0.004791883302612361,0.010757515764669377,-0.7375154835466349,0.017173701760826096,0.010114668022920117,0.19956695286076792,0.003706714700855045,0.0038051952967093315,0.4000064572300444,-0.044754808237294705,0.0037867931426888175,0.10795935932333002,35.138338589998,69.89562793007732,0.19489912591931446,-12.933211427907754,36.80000281978444,0.18267838548321613,-12.622927814941296,45.41827349094331,0.08333794599210281,1226.7702154905287,59.143132554292436,0.07163301707362976,-24.883532231981494,25.968303946163942,-2.7604337958615197,-167.28113979999137,6.399987993849379
149,0.65438867,0.48041123,0.028570436,0.73489553,0.017408457,0.67735463,4.83675,1.2113827,0.15775631,8.7305984,5.7132044,4.1942778,57.897728,40.227272,11.590909,10.950267,4.6531644,1.5333297,3.8054142,0,44,13,0.2971774,1,0,687.5,687.5,687.5,149,149,149,-1.890043196609696,-0.8528413587395676,1.906369384726162,1,1,0.67101133,0.30277944,-0.67680752,2.8167083,-1.890043196609696,-0.8528413587395676,1.906369384726162,0.6594938739591829,-0.07010148097744737,0.012134513796339563,-0.11372633079734884,-0.006317380996182981,0.009941412618385163,1.0125898855360878,-2.2569398150565326e-05,0.023338681417711414,-0.7237886845830201,0.027437535114393403,0.007502284302982732,0.4213971892581185,-0.0035687412221938816,0.005685165175915838,0.45416888224282603,-0.03942521198115241,0.004045990098284765,-4.84309870974875,44.45461265730196,1.785160755063195,0.3589828286679068,28.23555355025993,39.424842722555255,0.49839832297851916,-6.642651011585372,77.91515397595279,-6.447776222925846,1168.4586860092832,0.5524858702331366,0.7778710252763654,79.13155351045447,49.24682243255593,0.018929005225769326,-33.02467065608745,114.72371868935338
150,0.69667172,0.63609123,-0.51576561,0.73072618,-0.44461995,0.048354432,0.0019160653,0.75931388,2.3606467,8.7727718,6.111742,5.5802832,42.67857,54.035713,33.535713,12.783208,4.6344943,0.84843189,2.3436301,0,70,12,0.50624061,1,0,1093.75,1093.75,1093.75,150,150,150,-0.1982158134587628,-0.4375412161066912,0.3621636498205625,1,1,0.32949394,0.72732431,-0.60202426,0.60157651,-0.1982158134587628,-0.4375412161066912,0.3621636498205625,0.44842140304531075,-0.050246708187354494,0.00559263319235356,0.317237425896109,-0.0007555196761962341,0.005801837445167827,0.46957198101140796,0.016858437290523408,0.011269617318362568,-0.7452809768961046,0.019116593418648485,0.010054130397863917,1.0632619408851842,0.0038131436713321025,0.022597362838730872,0.6286301213038559,-0.05108597079465851,0.007130176357868542,5.338858226259851,253.6415828661285,7.625742845624602,5.931254168773069,129.4742611449717,4.235264560635921,0.21444919888224756,-197.2374450988779,32.92214076859805,-4.383440354221868,1104.1295682377652,2.227161578769306,4.643931609838527,104.48568727073408,7.160305066469954,0.10889458815172157,-41.0892296826358,67.83904196901639
151,0.80550325,0.60089445,-0.40916464,-0.40369147,0.073721908,0.81497395,0.077313416,1.4463228,4.1143589,8.1810856,6.589891,4.9159689,54.809322,56.461864,43.241524,12.075111,5.1212664,0.85524404,1.9284188,0,59,12,0.39484379,1,0,921.875,921.875,921.875,151,151,151,0.012591854398211,-0.4912332214780548,0.4031859446024377,1,1,-0.019809987,0.77282691,-0.63430756,0.63563162,0.012591854398211,-0.4912332214780548,0.4031859446024377,0.20469149868036837,-0.049524194290842136,0.002556849437616425,-0.8563892906780952,0.001497713198029097,0.006969824385012724,0.34149401043664984,0.0062027074165148955,0.005628027583482381,1.5048495301571747,0.019963221245352172,0.009279920616862954,0.9640193687416404,0.00939220131094659,0.008547890867685513,-0.11454800383343192,-0.04782447171680144,0.0015372514796706304,5.236084561221031,128.2093591936465,7.08374594247425,0.29329882906530097,4.994195981376441,38.248174728420736,0.293957168553164,-74.1671939955655,59.5599757791781,-4.430817809146186,1037.304076664133,4.250962821084496,0.5912992794667591,85.89550905398568,61.58448451948882,0.4905346684962314,5.855762645187003,67.71874505520236
