245
Feature_ID,AspectRatios_0,AspectRatios_1,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,AxisEulerAngles_0,AxisEulerAngles_1,AxisEulerAngles_2,AxisLengths_0,AxisLengths_1,AxisLengths_2,Centroids_0,Centroids_1,Centroids_2,EquivalentDiameters,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumCells,NumElements,NumNeighbors,Omega3s,Phases,SurfaceFeatures,Volumes,Volumes_2,Volumes_3,featids,featids_conv,orientations_0,orientations_1,orientations_2,orientations_3,orientations_4,phases_conv,rvec_0,rvec_1,rvec_2,rvec_3,rvec_comp1,rvec_comp2,rvec_comp3
116,0.66665608,0.59208047,-0.51631588,0.15323827,0.76057684,0.36257255,0.12105226,1.2409137,5.4363675,9.5825539,6.3882675,5.6736426,27.27564,25.320513,53.653847,13.25273,4.127995,2.5028701,0.81118947,0,78,12,0.41257063,1,0,1218.75,1218.75,1218.75,116,116,116,0.3380991214701758,-3.849415368719008,-0.7955150750043884,1,1,-0.085697338,0.97570395,0.20163769,3.9452698,0.3380991214701758,-3.849415368719008,-0.7955150750043884
117,0.66881734,0.55266005,-0.076668218,0.17248242,-0.86855948,0.45823148,1.3984987,2.715585,5.0474582,10.23679,6.8465424,5.6574645,39.228722,6.1968083,48.510639,14.10316,6.2159905,0.37978706,2.2378585,0,94,12,0.54076928,1,1,1468.75,1468.75,1468.75,117,117,117,0.1673132767917203,-0.3764088723550145,1.895459895479505,1,1,-0.08625719,0.19405496,-0.97719109,1.9397024,0.1673132767917203,-0.3764088723550145,1.895459895479505
118,0.69139141,0.61680102,-0.11326759,-0.58438504,0.34026179,0.72793299,1.2773103,1.4972348,6.2121196,8.9176607,6.1655936,5.5004225,28.75,63.376865,32.742538,12.597918,0.94208837,1.2751803,4.4665804,0,67,12,0.38540915,1,1,1046.875,1046.875,1046.875,118,118,118,0.1556016600774406,0.8028004770959214,-0.4674355702831541,1,1,-0.16519782,-0.85231024,0.49626294,0.9419111,0.1556016600774406,0.8028004770959214,-0.4674355702831541
119,0.6497311,0.55010957,-0.37894806,-0.69805312,-0.56026208,0.2350035,0.93158579,1.5336759,1.4977278,11.272742,7.3242512,6.2012434,27.758265,7.4483471,52.407024,15.341539,2.2470818,1.8356413,0.10018542,0,121,15,0.53238541,1,1,1890.625,1890.625,1890.625,119,119,119,1.612520939573869,2.970394727810799,2.384058349832685,1,1,-0.38986644,-0.7181657,-0.57640451,4.1360855,1.612520939573869,2.970394727810799,2.384058349832685
120,0.1475452,0.1091117,-0.47134972,0.62725019,-0.27681738,0.5547601,1.6126889,2.2667425,3.1493433,36.694939,5.4141622,4.0038466,59.51923,55.032051,19.262821,13.25273,5.8196559,1.8041347,1.3892013,0,78,12,0.0065470347,1,1,1218.75,1218.75,1218.75,120,120,120,0.8496459849505129,-1.130669188026872,0.4989857148383408,1,1,-0.56651908,0.75389713,-0.33270907,1.4997659,0.8496459849505129,-1.130669188026872,0.4989857148383408
121,0.11267314,0.080224365,-0.10482065,-0.93553823,-0.21032128,0.26371512,3.8027952,1.5801098,1.5331569,41.653362,4.6932149,3.3416142,67.942307,67.75,24.903847,12.471296,2.1324527,2.4534683,5.497201,0,65,9,0.0070442702,1,1,1015.625,1015.625,1015.625,121,121,121,0.3974768645531199,3.547533668877549,0.7975321205179853,1,1,-0.10866742,-0.9698711,-0.21803975,3.6577373,0.3974768645531199,3.547533668877549,0.7975321205179853
122,0.13568366,0.10124256,-0.47688189,0.068053938,-0.57725883,0.65933645,3.8869619,1.530012,1.6037856,43.414932,5.8906965,4.3954391,28.007813,19.84375,48.730469,15.631854,0.57737243,1.0052174,0.86087042,0,128,17,0.013825119,1,1,2000,2000,2000,122,122,122,0.7232754797105514,-0.1032157957665873,0.875514800652212,1,1,-0.63427967,0.090515554,-0.76778662,1.14031,0.7232754797105514,-0.1032157957665873,0.875514800652212
123,0.61203802,0.3063224,0.21634662,0.27623239,0.88384527,0.30936599,2.7024944,2.4442859,2.9652488,5.6418471,3.4530249,1.728224,51.25,15,64.375,4.9237251,0.76410401,1.0036952,5.3399272,0,4,6,0.017094297,1,0,62.5,62.5,62.5,123,123,123,0.3620671449943487,0.41522555662565,-0.08981747355029235,1,1,-0.64864916,-0.74388331,0.16090946,0.55818641,0.3620671449943487,0.41522555662565,-0.08981747355029235
124,0.75376159,0.46151283,0.68042105,-0.72686797,-0.091763638,0.016416557,1.4996409,1.690147,2.914525,9.555975,7.2029271,4.4102054,35.380436,64.29348,33.532608,12.722043,3.7169707,2.9548805,5.3537521,0,69,13,0.43821594,1,1,1078.125,1078.125,1078.125,124,124,124,-41.44713141364036,44.27639635922446,5.589685551389721,1,1,0.68051279,-0.72696596,-0.091776013,60.905735,-41.44713141364036,44.27639635922446,5.589685551389721
125,0.81429154,0.72232294,-0.59606355,0.032933127,-0.58125246,0.55296403,4.1442018,1.7686471,0.41741431,9.0686712,7.384542,6.5505095,18.89423,15.793269,13.125,14.586517,4.2452044,1.5679342,5.5133581,0,104,13,0.54089445,1,0,1625,1625,1625,125,125,125,4.835807581707741,-3.556144041711775,-5.936163737008826,1,1,-0.57281971,0.42123872,0.70316106,8.442111,4.835807581707741,-3.556144041711775,-5.936163737008826
126,0.80268466,0.1364589,-0.76607335,-0.0084896246,-0.40846995,0.4961974,6.2630281,1.6022388,2.9672875,29.036633,23.307259,3.962307,52.743904,49.009148,14.115853,16.978075,0.69980991,1.7455655,0.67764682,0,164,20,0.00061795447,1,1,2562.5,2562.5,2562.5,126,126,126,1.5438880437056,0.01710936591983481,0.823200368478517,1,1,-0.8823598,-0.0097783105,-0.47047383,1.7497262,1.5438880437056,0.01710936591983481,0.823200368478517
127,0.20172498,0.17721139,0.47218609,-0.42068124,-0.58735269,0.50505883,3.1376336,2.9532135,3.1935215,35.375702,7.1361623,6.2689772,57.10294,59.85294,44.808823,17.18265,3.2744036,1.3693004,4.7299581,0,170,19,0.010329257,1,1,2656.25,2656.25,2656.25,127,127,127,-0.9349130555206671,0.8329351215869139,1.162939099695848,1,1,0.54709113,-0.48741582,-0.68052709,1.7088799,-0.9349130555206671,0.8329351215869139,1.162939099695848
128,0.79557115,0.63711637,-0.59584922,-0.018501643,-0.70640332,0.38159636,1.8903307,2.8853521,4.542294,8.3202677,6.6193652,5.3009787,65.055969,23.003731,33.824627,12.597918,1.1065521,1.2773606,1.0444703,0,67,15,0.45970842,1,1,1046.875,1046.875,1046.875,128,128,128,1.561464626635342,0.04848485050498308,1.85117941275189,1,1,-0.64462888,-0.020016294,-0.76423359,2.4222691,1.561464626635342,0.04848485050498308,1.85117941275189
129,0.12260818,0.098211199,0.61668396,-0.17856885,-0.51868016,0.56461042,1.7018008,0.052912071,2.9761391,42.244877,5.1795673,4.1489201,18.75,25.13587,68.342392,14.002419,3.6027629,1.3942525,4.1664715,0,92,13,0.0077194166,1,1,1437.5,1437.5,1437.5,129,129,129,-1.092228930182387,0.3162691020708372,0.9186512062234442,1,1,0.74717188,-0.21635334,-0.62843084,1.4618175,-1.092228930182387,0.3162691020708372,0.9186512062234442
130,0.80465287,0.63009357,0.056599706,-0.59160304,-0.75129938,0.28696963,0.42058653,0.72860092,6.2471962,8.4237719,6.7782125,5.3077645,8.097826,7.0471015,13.025362,12.722043,2.8721116,1.2728008,5.8229413,0,69,10,0.44180959,1,1,1078.125,1078.125,1078.125,130,130,130,-0.197232359270501,2.061552383596464,2.618044739072232,1,1,0.059084833,-0.61757857,-0.7842868,3.3381217,-0.197232359270501,2.061552383596464,2.618044739072232
131,0.65076798,0.13574468,0.75029832,-0.61429209,0.10361033,0.22127503,1.5758871,1.5898188,1.7890903,26.725107,17.391844,3.6277909,39.648876,9.3679771,17.991573,13.848535,2.0176144,2.6479328,3.3897305,0,89,12,0.00029584285,1,1,1390.625,1390.625,1390.625,131,131,131,-3.390795164813909,2.776147121219026,-0.4682423018013537,1,1,0.7693699,-0.62990654,0.10624397,4.4072366,-3.390795164813909,2.776147121219026,-0.4682423018013537
132,0.89922261,0.69660032,-0.18588512,-0.34253407,-0.72325903,0.57009959,2.044919,2.253274,1.606382,8.4362612,7.5860767,5.8767018,5.4166665,24.136906,18.303572,13.584185,1.9768624,0.80065835,6.1128612,0,84,14,0.40137449,1,1,1312.5,1312.5,1312.5,132,132,132,0.3260572331944331,0.6008319029212998,1.268653667846138,1,1,-0.22625443,-0.41692337,-0.8803317,1.4411087,0.3260572331944331,0.6008319029212998,1.268653667846138
133,0.84923756,0.76795,0.68944186,0.33373731,0.57130504,0.29478785,3.0042796,1.8559781,1.741933,9.6137667,8.1643724,7.3828926,48.398148,58.712963,21.861111,15.911767,6.0982885,2.2655697,5.3803921,0,135,19,0.49557719,1,0,2109.375,2109.375,2109.375,133,133,133,2.33609986521715,0.8765105856460451,-0.6046683563776831,1,1,-0.9099285,-0.34140748,0.23552288,2.5673444,2.33609986521715,0.8765105856460451,-0.6046683563776831
134,0.81801248,0.72641814,0.31306151,0.43785968,0.13626711,0.83168662,4.3407998,1.9116881,2.7534921,7.8571682,6.4272614,5.7075896,39.659092,22.916666,54.469696,12.534926,2.3842366,1.1489385,0.71556258,0,66,12,0.45462453,1,0,1031.25,1031.25,1031.25,134,134,134,20.80691002864182,22.95003515098529,47.84726725243058,1,1,-0.36503392,-0.40263265,-0.8394267,56.999935,20.80691002864182,22.95003515098529,47.84726725243058
135,0.20326003,0.15406433,0.44121665,0.29083362,-0.83304232,0.16365895,1.5677434,2.6357491,3.1483159,33.107708,6.7294736,5.1007166,44.551525,13.36832,39.704197,15.753036,5.1011901,1.1135406,3.9356108,0,131,14,0.014699714,1,1,2046.875,2046.875,2046.875,135,135,135,-2.695951064961491,-1.777070781240127,5.090110243203981,1,1,0.44724685,0.29480851,-0.8444277,6.0278816,-2.695951064961491,-1.777070781240127,5.090110243203981
136,0.13507812,0.1288691,0.83106863,0.45402345,0.25137156,0.19999966,0.012547218,2.8641756,3.1484444,44.777905,6.0485153,5.7704883,43.040123,7.1604939,40.987656,16.908775,2.742877,2.4875405,1.7428612,0,162,17,0.0086418465,1,1,2531.25,2531.25,2531.25,136,136,136,-4.155351257265238,-2.270121470828883,-1.256860153966841,1,1,0.84820592,0.46338573,0.25655502,4.8989887,-4.155351257265238,-2.270121470828883,-1.256860153966841
137,0.55670768,0.50015903,-0.31614989,-0.36256677,0.078426845,0.87318027,4.3515162,1.3399695,5.2185574,7.7198997,4.2977276,3.8611777,62.05357,19.464285,43.30357,9.4187479,1.4020358,1.4479954,3.8041382,0,28,9,0.36024296,1,0,437.5,437.5,437.5,137,137,137,-0.372191965905813,0.9603220556629282,-0.597400270766606,1,1,0.31259727,-0.80655706,0.50174564,1.1906437,-0.372191965905813,0.9603220556629282,-0.597400270766606
138,0.99015993,0.75099212,-0.14862038,-0.018778296,-0.85856205,0.49033719,6.1286988,1.2701842,3.8717597,8.8738604,8.786541,6.6641989,34.623985,24.827236,34.766262,15.425605,3.2936525,1.4904995,1.4543794,0,123,15,0.53677237,1,0,1921.875,1921.875,1921.875,138,138,138,-0.7772351930722046,-1.019945514006132,-0.9649774196078411,1,1,0.48430195,0.63553685,0.60128576,1.6048566,-0.7772351930722046,-1.019945514006132,-0.9649774196078411
139,0.19469866,0.11247865,-0.25205678,-0.56378782,-0.13618612,0.77463794,0.65221649,1.5621725,1.6025915,36.789375,7.1628423,4.1380196,28.376167,43.259346,17.885513,14.725445,1.3244033,1.3312918,5.3068376,0,107,18,0.0065700482,1,1,1671.875,1671.875,1671.875,139,139,139,0.3253865568101322,0.7278081345100453,0.17580616386378,1,1,-0.39856866,-0.89149815,-0.21534641,0.81638771,0.3253865568101322,0.7278081345100453,0.17580616386378
140,0.20280853,0.18231492,-0.19861707,-0.83225685,0.5098483,0.089188002,2.7964098,1.5575716,1.6010448,31.289789,6.3458362,5.7045951,50.659451,55.167324,12.805119,15.59104,6.2220964,2.0535281,3.5490377,0,127,15,0.01279659,1,1,1984.375,1984.375,1984.375,140,140,140,2.226948287457844,9.331488365914993,-5.716556218304504,1,1,-0.19941176,-0.83558679,0.51188821,11.167587,2.226948287457844,9.331488365914993,-5.716556218304504
141,0.15095732,0.10563478,0.7079004,-0.5188446,0.16076081,0.45147896,2.0965607,3.0605791,0.51604009,40.079494,6.050293,4.2337885,58.592106,22.986841,64.828949,14.152995,2.1670258,2.1420004,3.4320047,0,95,16,0.0048993668,1,1,1484.375,1484.375,1484.375,141,141,141,-1.56795885607378,1.149211118761976,-0.3560759941022056,1,1,0.7933597,-0.58148068,0.18016821,1.976353,-1.56795885607378,1.149211118761976,-0.3560759941022056
142,0.8083759,0.66586179,-0.8478803,-0.31812683,0.21946253,0.36294696,5.326088,0.53715593,0.030445781,10.172419,8.2231379,6.7734246,33.612206,44.379921,30.482283,15.59104,3.1457753,2.443939,0.78053272,0,127,22,0.40862513,1,0,1984.375,1984.375,1984.375,142,142,142,-2.721706747416675,-6.655788511337363,-2.416546061916563,1,1,0.35878175,0.87738162,0.31855476,7.5859675,-2.721706747416675,-6.655788511337363,-2.416546061916563
143,0.69815165,0.50564891,-0.90538573,0.27519688,0.32216397,0.027454425,3.6525338,1.9968047,2.4410024,11.171993,7.7997456,5.649106,32.657562,33.140755,18.792017,15.256543,4.5521765,1.2300031,5.9227037,0,119,12,0.59626353,1,0,1859.375,1859.375,1859.375,143,143,143,1.091104204976318,-0.891873348323081,-1.726256109993713,1,1,-0.48962879,0.40022472,0.77465075,2.2284315,1.091104204976318,-0.891873348323081,-1.726256109993713
144,0.52861732,0.1505167,-0.28776458,-0.24564676,-0.37154952,0.84782082,1.5470181,1.5698621,1.7133325,30.760588,16.260578,4.629982,48.677006,63.877739,22.582117,15.989959,1.1196344,0.77603221,5.989615,0,137,15,0.00052324944,1,1,2140.625,2140.625,2140.625,144,144,144,0.3394167813614644,0.289739020014288,0.4382406073287655,1,1,-0.54266256,-0.46323732,-0.70066297,0.62546563,0.3394167813614644,0.289739020014288,0.4382406073287655
145,0.83304513,0.54284918,0.070690371,-0.55704403,0.56029731,0.60891026,0.20386274,1.4058814,1.4057544,10.835629,9.0265684,5.882113,28.074818,17.381388,53.76825,15.989959,5.7304525,2.9787219,3.3068948,0,137,17,0.55297941,1,0,2140.625,2140.625,2140.625,145,145,145,-22.36281570685242,-59.58943895083212,5.09748163059669,1,1,0.35023308,0.93325424,-0.079833716,63.851238,-22.36281570685242,-59.58943895083212,5.09748163059669
146,0.91833472,0.73146385,-0.34196928,-0.27741516,-0.88151109,0.17039955,3.8389976,2.0400424,0.16745597,9.2294025,8.4756804,6.7509737,17.01,12.15,64.230003,15.508763,2.0613976,0.91196185,0.69829738,0,125,16,0.53657955,1,1,1953.125,1953.125,1953.125,146,146,146,2.006867049257551,1.628027322357468,5.173200196246057,1,1,-0.3470448,-0.28153256,-0.89459449,5.782732,2.006867049257551,1.628027322357468,5.173200196246057
147,0.98190188,0.63845676,-0.17512198,-0.39717185,-0.62706524,0.64681983,4.4909081,0.69407922,3.4581845,9.7268867,9.550848,6.210197,49.127697,62.131294,64.973022,16.067392,1.9254091,0.89800227,5.8975606,0,139,13,0.58630717,1,1,2171.875,2171.875,2171.875,147,147,147,0.2707430479577226,0.6140377673017952,0.9694588445553904,1,1,-0.22962517,-0.52078354,-0.82222664,1.1790652,0.2707430479577226,0.6140377673017952,0.9694588445553904
148,0.13827337,0.10652992,0.84301662,0.36110702,-0.2059875,0.34131187,5.2139068,1.5681262,4.6886897,42.431358,5.8671269,4.5202093,66.057693,35.28846,23.384615,15.712849,4.0892997,2.3214962,3.2798886,0,130,17,0.014860163,1,1,2031.25,2031.25,2031.25,148,148,148,-2.46993082749276,-1.057997306869794,0.6035170200343387,1,1,0.89687383,0.38417679,-0.21914728,2.7539334,-2.46993082749276,-1.057997306869794,0.6035170200343387
149,0.65438867,0.48041123,0.028570436,0.73489553,0.017408457,0.67735463,4.83675,1.2113827,0.15775631,8.7305984,5.7132044,4.1942778,57.897728,40.227272,11.590909,10.950267,4.6531644,1.5333297,3.8054142,0,44,13,0.2971774,1,0,687.5,687.5,687.5,149,149,149,-1.890043196609696,-0.8528413587395676,1.906369384726162,1,1,0.67101133,0.30277944,-0.67680752,2.8167083,-1.890043196609696,-0.8528413587395676,1.906369384726162
150,0.69667172,0.63609123,-0.51576561,0.73072618,-0.44461995,0.048354432,0.0019160653,0.75931388,2.3606467,8.7727718,6.111742,5.5802832,42.67857,54.035713,33.535713,12.783208,4.6344943,0.84843189,2.3436301,0,70,12,0.50624061,1,0,1093.75,1093.75,1093.75,150,150,150,-0.1982158134587628,-0.4375412161066912,0.3621636498205625,1,1,0.32949394,0.72732431,-0.60202426,0.60157651,-0.1982158134587628,-0.4375412161066912,0.3621636498205625
151,0.80550325,0.60089445,-0.40916464,-0.40369147,0.073721908,0.81497395,0.077313416,1.4463228,4.1143589,8.1810856,6.589891,4.9159689,54.809322,56.461864,43.241524,12.075111,5.1212664,0.85524404,1.9284188,0,59,12,0.39484379,1,0,921.875,921.875,921.875,151,151,151,0.01259185439821109,-0.4912332214780548,0.4031859446024377,1,1,-0.019809987,0.77282691,-0.63430756,0.63563162,0.01259185439821109,-0.4912332214780548,0.4031859446024377
152,0.77533519,0.53801233,0.19554949,0.16493654,-0.88807768,0.38193494,5.8468351,0.37790179,1.8480963,9.1379404,7.0849667,4.9163246,29.763514,62.972973,23.75,13.022201,5.0069127,0.51739079,3.6055524,0,74,14,0.49054885,1,1,1156.25,1156.25,1156.25,152,152,152,-0.5119968459358937,-0.4318446062215173,2.325206875334914,1,1,0.2115903,0.1784662,-0.96092629,2.4197557,-0.5119968459358937,-0.4318446062215173,2.325206875334914
153,0.71192533,0.58570886,-0.51797217,0.012451475,0.68035179,0.5183351,0.77156383,2.3133564,0.58558786,9.2238998,6.5667281,5.4025202,60.328949,53.684212,17.56579,13.138476,2.2124431,2.3255973,5.9733982,0,76,16,0.48800564,1,0,1187.5,1187.5,1187.5,153,153,153,1.214323797386896,3.795045873481286,1.402315300203895,1,1,-0.28747177,-0.89841652,-0.33197576,4.2241497,1.214323797386896,3.795045873481286,1.402315300203895
154,0.70644659,0.38697469,-0.90538573,0.27519688,0.32216397,0.027454425,6.1527219,0.26517481,5.6666646,8.8529692,6.2541499,3.4258749,33.095238,32.67857,27.5,10.781775,4.2912998,1.6084994,3.7212505,0,42,10,0.38437864,1,0,656.25,656.25,656.25,154,154,154,-1.535774893835388,-0.4499856247302443,1.17261615763536,1,1,0.77409345,0.22681119,-0.59104657,1.9839658,-1.535774893835388,-0.4499856247302443,1.17261615763536
155,0.65086383,0.63638467,0.49550071,-0.38789168,0.72360784,0.28356791,1.8453122,2.7603555,1.9252815,10.610703,6.9061227,6.7524891,61.597828,63.010868,7.8586955,15.08365,1.2801018,1.3612275,2.6084657,0,115,13,0.48970491,1,1,1796.875,1796.875,1796.875,155,155,155,-1.747379281423562,1.367896917544414,-2.551797218484438,1,1,0.51671058,-0.40449536,0.75458181,3.381737,-1.747379281423562,1.367896917544414,-2.551797218484438
156,0.91442275,0.58585656,-0.51576561,0.73072618,-0.44461995,0.048354432,2.5674019,2.6178813,0.058125209,8.0607681,7.3709493,4.7224536,30.078125,54.921875,16.210938,12.40701,4.0215359,1.7281389,3.9494107,0,64,12,0.44588113,1,0,1000,1000,1000,156,156,156,-1.761143470830461,-0.06353895499746942,1.124380688493204,1,1,0.84247923,0.030395167,-0.53787065,2.0904295,-1.761143470830461,-0.06353895499746942,1.124380688493204
157,0.69974154,0.13158374,-0.34944972,-0.79685479,-0.13070388,0.47520936,1.5711771,1.5871805,5.892498,29.011839,20.300789,3.817486,29.431818,18.598484,60.05682,15.793018,1.4259242,2.1108537,5.3940768,0,132,18,0.00050373317,1,1,2062.5,2062.5,2062.5,157,157,157,0.735359568496154,1.676850031113894,0.2750448447193889,1,1,-0.39715937,-0.9056477,-0.1485486,1.8515478,0.735359568496154,1.676850031113894,0.2750448447193889
158,0.89989603,0.58862221,0.070690371,-0.55704403,0.56029731,0.60891026,3.6952205,2.1153746,2.6002662,6.1107764,5.4990635,3.5969388,64.71154,24.423077,8.9423075,9.1889296,1.4157063,1.9553499,0.23160852,0,26,7,0.33260775,1,0,406.25,406.25,406.25,158,158,158,1.811511347847016,1.218290555126686,1.079602860005423,1,1,-0.74381405,-0.50023514,-0.4432894,2.4354358,1.811511347847016,1.218290555126686,1.079602860005423
159,0.19235831,0.17121626,-0.91719341,0.19227564,0.20844781,0.27988541,6.0365229,2.8911283,6.0318127,31.147448,5.9914708,5.3329496,12.702381,6.8928571,23.535715,14.63312,5.4364033,2.4286299,5.8496881,0,105,14,0.009440314,1,1,1640.625,1640.625,1640.625,159,159,159,3.277031428425843,-0.686979825995504,-0.7447612001370061,1,1,-0.95537657,0.20028017,0.21712559,3.430094,3.277031428425843,-0.686979825995504,-0.7447612001370061
160,0.67020231,0.4971332,-0.74845737,-0.30611822,0.43512484,0.39594135,1.6976093,1.7479146,0.32027873,10.089363,6.7619143,5.0157571,33.450001,57.016666,59.950001,13.080597,3.7271991,2.1223042,1.0071925,0,75,13,0.36527011,1,0,1171.875,1171.875,1171.875,160,160,160,-0.5237174867343022,-2.447601447606274,-0.9782358669328772,1,1,0.19488077,0.91077816,0.36401182,2.6873739,-0.5237174867343022,-2.447601447606274,-0.9782358669328772
161,0.19584681,0.16686583,-0.69070238,0.22711112,-0.68327302,0.066998236,5.452148,1.6208272,1.6065786,29.079138,5.6950564,4.8523145,39.352409,13.087349,61.310242,13.530064,1.1553782,1.6281261,1.7907296,0,83,12,0.0084899506,1,1,1296.875,1296.875,1296.875,161,161,161,10.30925457169997,-3.389805264745974,10.19836723842445,1,1,-0.69225776,0.22762257,-0.68481177,14.89222,10.30925457169997,-3.389805264745974,10.19836723842445
162,0.20940548,0.17355384,0.74456006,-0.024183024,0.66643983,0.030058216,1.5179374,0.33278143,0.046288036,36.24567,7.5900426,6.2905755,57.863758,56.064816,54.636242,17.800318,1.5834002,1.6809278,1.6483366,0,189,17,0.011220509,1,1,2953.125,2953.125,2953.125,162,162,162,-24.77059550550712,0.8045393776845131,-22.17163266732769,1,1,0.74489665,-0.024193956,0.66674113,33.253735,-24.77059550550712,0.8045393776845131,-22.17163266732769
163,0.7234866,0.52349335,-0.35666609,-0.80773675,-0.035845466,0.46804458,0.32239231,0.42657837,2.4812636,9.0450706,6.5439878,4.7350349,14.919354,34.19355,56.572582,12.276401,3.2138958,1.1857477,5.7844429,0,62,12,0.38258454,1,0,968.75,968.75,968.75,163,163,163,-0.8967587149102485,3.05494484693412,4.618710687488772,1,1,0.159857,-0.54457718,-0.82333547,5.6097555,-0.8967587149102485,3.05494484693412,4.618710687488772
164,0.8941372,0.75300038,-0.31614989,-0.36256677,0.078426845,0.87318027,0.15435341,1.2980807,5.6677618,9.3826933,8.3894148,7.0651717,45.175926,63.509258,39.009258,15.911767,2.7151101,0.81754571,0.19768128,0,135,18,0.60871828,1,0,2109.375,2109.375,2109.375,164,164,164,1.165134967119002,3.611426737436545,8.703037195771913,1,1,-0.12271869,-0.38037616,-0.91665375,9.4943562,1.165134967119002,3.611426737436545,8.703037195771913
165,0.71942073,0.65600616,0.1120453,0.77060753,0.44226643,0.44498345,0.0010495796,0.984689,2.6173766,10.087653,7.2572665,6.6175628,42.820797,55.763275,10.497787,14.995696,3.0932965,2.286073,3.9172292,0,113,14,0.49858913,1,0,1765.625,1765.625,1765.625,165,165,165,-2.15054365052373,0.9397250565575916,0.380598833912785,1,1,0.90451831,-0.3952482,-0.16007981,2.3775568,-2.15054365052373,0.9397250565575916,0.380598833912785
166,0.19026859,0.12784423,-0.41647226,-0.42946228,-0.52630764,0.60424602,3.187593,2.8781605,3.0826392,32.921547,6.2639365,4.2088299,58.977272,54.078281,67.058083,14.348909,1.5173218,1.2825972,6.1990013,0,99,14,0.013943883,1,1,1546.875,1546.875,1546.875,166,166,166,0.6892428681931051,0.7107407457078807,0.8710155712833512,1,1,-0.52268249,-0.53898525,-0.66052854,1.3186646,0.6892428681931051,0.7107407457078807,0.8710155712833512
167,0.80595374,0.72514218,-0.023096852,0.90177584,-0.33930477,0.26671943,0.18773656,1.8042009,6.1192589,9.6846809,7.8054051,7.0227714,7.9979672,43.363823,23.790651,15.425605,5.6425991,2.2490909,2.4497924,0,123,13,0.48220971,1,1,1921.875,1921.875,1921.875,167,167,167,0.08659605448278285,-3.380990250944961,1.272141153367286,1,1,-0.023965001,0.93567121,-0.35205835,3.6134384,0.08659605448278285,-3.380990250944961,1.272141153367286
168,0.27735019,0.27734992,-0.65556264,0.096065886,0.74071926,0.11110325,5.9504991,0.66634178,4.0969095,4.1502061,1.1510603,1.1510593,13.75,53.75,13.75,3.1017525,1.1775718,0.30073604,0.9262023,0,1,1,0.14365785,1,0,15.625,15.625,15.625,168,168,168,0.3030983006492391,0.03829669458785512,1.750962448692761,1,1,-0.17052758,-0.021546286,-0.98511732,1.7774152,0.3030983006492391,0.03829669458785512,1.750962448692761
169,0.19771229,0.1580952,0.37332487,-0.30520734,-0.87055665,0.098020941,2.5969839,1.597165,1.5538467,38.70245,7.6519494,6.1186709,43.871361,24.79369,18.349514,18.318768,3.9149215,1.006343,5.2856092,0,206,20,0.013713731,1,1,3218.75,3218.75,3218.75,169,169,169,-3.808623952483003,3.113695590068488,8.881333974577501,1,1,0.37513137,-0.30668423,-0.87476921,10.152774,-3.808623952483003,3.113695590068488,8.881333974577501
170,0.79957533,0.65999925,-0.68806934,-0.46274534,-0.41006735,0.37983164,4.2141089,0.71765232,5.4747586,9.6912642,7.7488956,6.3962269,52.245575,13.130531,13.042035,14.995696,0.83517456,1.2809107,2.2174406,0,113,16,0.52038997,1,0,1765.625,1765.625,1765.625,170,170,170,12.91165739352004,-10.6810749737715,22.4627371456786,1,1,-0.46072802,0.38113391,-0.8015402,28.024467,12.91165739352004,-10.6810749737715,22.4627371456786
171,0.87677079,0.67000109,-0.51797217,0.012451475,0.68035179,0.5183351,0.55024737,1.5643259,1.184257,7.9673748,6.9855618,5.33815,42.64706,50.955883,59.154411,12.660284,3.9292777,1.1367528,2.0291049,0,68,12,0.45359114,1,0,1062.5,1062.5,1062.5,171,171,171,-0.3764176242474377,-0.5264719189479052,-0.1638442947455037,1,1,0.56382561,0.78858781,0.24541786,0.66761357,-0.3764176242474377,-0.5264719189479052,-0.1638442947455037
172,0.55352443,0.41971329,-0.40903607,-0.5998885,0.6786902,0.11046681,6.1933475,0.43489343,3.0287805,15.09974,8.3580751,6.3375616,66.653229,52.580647,29.576612,15.467296,5.8460922,1.6251765,3.9013855,0,124,18,0.064680874,1,1,1937.5,1937.5,1937.5,172,172,172,3.702797425128352,5.430487980147802,-6.143840366107156,1,1,-0.4115549,-0.60358256,0.68286955,8.9970922,3.702797425128352,5.430487980147802,-6.143840366107156
173,0.7412976,0.57762408,0.10884465,0.49652937,0.78283143,0.35886818,6.278399,0.79774958,3.5360944,9.4267426,6.9880209,5.4451132,8.0625,45.78125,12.375,13.365047,3.3556318,1.0664642,0.64563406,0,80,13,0.39855924,1,1,1250,1250,1250,173,173,173,-0.3032998089190428,-1.383598305652313,-2.181389996886935,1,1,0.1166124,0.53196448,0.83869863,2.6009223,-0.3032998089190428,-1.383598305652313,-2.181389996886935
174,0.17919855,0.14580874,-0.60584313,0.36596313,0.59432882,0.38183564,0.046747249,1.5751314,4.7337217,32.888241,5.8935251,4.795393,14.607142,19.440475,13.845238,14.63312,4.7400527,1.572746,5.8268456,0,105,14,0.013286319,1,1,1640.625,1640.625,1640.625,174,174,174,1.586659621220107,-0.9584311394545608,-1.556504479814038,1,1,-0.65551096,0.39596528,0.6430527,2.4204929,1.586659621220107,-0.9584311394545608,-1.556504479814038
